index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.welt.de/wirtschaft/plus253286746/Ohne-Nord-Stream-Russland-liefert-wieder-mehr-als-Amerika-diese-Zahlen-zeigen-woher-Europas-Gas-wirklich-kommt.html,https://www.welt.de/wirtschaft/plus253286746/Ohne-Nord-Stream-Russland-liefert-wieder-mehr-als-Amerika-diese-Zahlen-zeigen-woher-Europas-Gas-wirklich-kommt.html,0,www.welt.de,"Russland liefert wieder mehr als Amerika – diese Zahlen zeigen, woher Europas Gas wirklich kommt","Mit „Freedom Gas“ wollten die USA die europäischen Verbündeten aus der russischen Energieabhängigkeit befreien. Doch aktuelle Daten zeigen, dass das Putin-Regime seine Position als Energieversorger Europas sogar ausbauen konnte. Auch für den Ukraine-Transit i…",https://img.welt.de/img/wirtschaft/mobile253299116/2267939527-ci16x9-w1200-fnov-fpotl-fpi157750653/Blue-pipes-going-to-oil-refinery.jpg,2024-09-01T10:24:00Z,http://archive.md/20240901110316/https://www.welt.de/wirtschaft/plus253286746/Ohne-Nord-Stream-Russland-liefert-wieder-mehr-als-Amerika-diese-Zahlen-zeigen-woher-Europas-Gas-wirklich-kommt.html,"Mit Freedom Gas wollten die USA die europäischen Verbündeten aus der russischen Energieabhängigkeit befreien. Doch aktuelle Daten zeigen, dass das Putin-Regime seine Position als Energieversorger Eur… [+87 chars]",,de,'Gas'
https://www.zeit.de/wirtschaft/2024-09/gasimporte-eu-russland-usa-norwegen,https://www.zeit.de/wirtschaft/2024-09/gasimporte-eu-russland-usa-norwegen,0,www.zeit.de,Gasimporte: Erstamals wieder mehr Gas aus Russland als aus den USA,Nach dem Großangriff auf die Ukraine war Russland nicht mehr Europas größter Gaslieferant. Doch nun beziehen die EU-Staaten wieder am zweitmeisten Gas von dort.,https://img.zeit.de/wirtschaft/2024-09/eu-staaten-importieren-gas-russland-bild/wide__1300x731,2024-09-01T12:51:28Z,http://archive.md/20240902060200/https://www.zeit.de/wirtschaft/2024-09/gasimporte-eu-russland-usa-norwegen,Erstmals seit knapp zwei Jahren haben die EU-Staaten in einem Quartal wieder mehr Gas aus Russland importiert als aus den USA. Das geht aus Daten der Brüsseler Beratungsgesellschaft Bruegel hervor. D… [+2283 chars],,de,'Gas'
https://www.focus.de/kultur/royals/prinz-harry-soll-erste-schritte-in-richtung-heimat-taetigen_id_260273673.html,https://www.focus.de/kultur/royals/prinz-harry-soll-erste-schritte-in-richtung-heimat-taetigen_id_260273673.html,0,www.focus.de,„Operation Harry aus der Kälte holen“ - Prinz Harry soll erste Schritte in Richtung Heimat tätigen,"Es wirkt fast unglaublich, aber ehemalige britische Freunde und Berater berichten, dass Prinz Harry nun doch erste Schritte tätigt, um zu seiner Familie und nach Großbritannien zurückzukehren.",https://p6.focus.de/img/fotos/id_260273750/imago0473580156h.jpg?im=Crop%3D%280%2C129%2C1782%2C891%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=mediumHigh&hash=488fbc33c74c1de2354acad1e1e58d7a7037378ed751e02601ce1a62985a9d62,2024-09-01T12:56:05Z,,"Es wirkt fast unglaublich, aber ehemalige britische Freunde und Berater berichten, dass Prinz Harry nun doch erste Schritte tätigt, um zu seiner Familie und nach Großbritannien zurückzukehren.Prinz H… [+1992 chars]",,de,'Kälte'
https://www.stern.de/panorama/wissen/duerre-in-spanien--warum-deutschlands-obstgarten-in-gefahr-ist-35014808.html,https://www.stern.de/panorama/wissen/duerre-in-spanien--warum-deutschlands-obstgarten-in-gefahr-ist-35014808.html,0,www.stern.de,"Dürre in Südeuropa: Wie spanische Bauern dafür kämpfen, dass unser Teller nicht leer bleibt",Millionen Tonnen an Obst und Gemüse werden jährlich aus Spanien nach Deutschland importiert. Doch die Dürre setzt den Bauern zu. Neue Ideen sollen die Ern...,https://image.stern.de/35014802/t/Mo/v7/w1440/r1.7778/-/aufmacher-ernte-spanien.jpg,2024-09-01T13:19:00Z,,"01.09.2024, 15:19
 9 Min.
Spanien ist Deutschlands Obst- und Gemüsegarten. Aber die Dürre setzt den Bauern zu. Können neue Ideen künftige Ernten retten?
David Lozano ist ein Mann mit einer Mission… [+558 chars]",,de,'Bewässerung'
https://noe.orf.at/stories/3271341/,https://noe.orf.at/stories/3271341/,0,noe.orf.at,Projekt gegen Austrocknen von Weinstöcken,"Das Projekt „Aqua Repono“, lateinisch für „Wasserspeicher“, soll künftig Rebstöcke im Traisental vor dem Austrocknen bewahren. Mit einer kilometerlangen Leitung soll Wasser von der Donau zu den Weingärten transportiert werden. 2026 soll das Projekt fertiggest…",https://ibs.orf.at/noe?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2024%2F36%2F08%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2336045_master_890108_abd0005.jpg%3Fs%3D192b389f25f5dcfca8fb475f677f4f931f00844e,2024-09-01T16:48:08Z,,"Der Baubeginn für das millionenschwere Vorhaben ist für Spätherbst geplant. Aqua Repono, das in der Kategorie Wasser mit dem Energy Globe Österreich 2023 ausgezeichnet wurde, hat zum Ziel, Wasser lan… [+4078 chars]",,de,'Bewässerung'
https://www.zeit.de/news/2024-09/02/kultiger-buchladen-auf-sylt-bleibt-neuer-wind-inklusive,https://www.zeit.de/news/2024-09/02/kultiger-buchladen-auf-sylt-bleibt-neuer-wind-inklusive,0,www.zeit.de,Sylter Institution: Kultiger Buchladen auf Sylt bleibt - «neuer Wind» inklusive,"Hier finden Sie Informationen zu dem Thema „Sylter Institution“. Lesen Sie jetzt „Kultiger Buchladen auf Sylt bleibt - ""neuer Wind"" inklusive“.",https://img.zeit.de/news/2024-09/02/kultiger-buchladen-auf-sylt-bleibt-neuer-wind-inklusive-image-group/wide__1300x731,2024-09-02T05:00:36Z,,"Vor einem Jahr wurde die «Büchertruhe» auf Sylt gerettet. «Sie kam hier rein, es war ein wunderbarer Septembermorgen, die Sonne schien, es war eine unglaubliche Stimmung. Sie fragte: Brauchen Sie eve… [+7705 chars]",,de,'Wind'
https://www.diepresse.com/18806877/faszinierende-oasen-der-seidenstrasse,https://www.diepresse.com/18806877/faszinierende-oasen-der-seidenstrasse,0,www.diepresse.com,Faszinierende Oasen der Seidenstraße,"Usbekistan. Tauchen Sie ein in die Welt quirliger Basare und geschichtsträchtiger Karawansereien, in denen die Märchenwelt von Scheherazade zum Greifen nahe scheint.",https://img.diepresse.com/public/incoming/n9ooh-Usbekistan_Samarkand_Shahi-Zinda-Nekropole_shutterstock_1401920672.jpg/alternates/DPR_SOCIAL_SPONSORED/Usbekistan_Samarkand_Shahi%20Zinda%20Nekropole_shutterstock_1401920672.jpg,2024-09-02T08:00:00Z,,"Usbekistan. Tauchen Sie ein in die Welt quirliger Basare und geschichtsträchtiger Karawansereien, in denen die Märchenwelt von Scheherazade zum Greifen nahe scheint.
Als Zentrum der Seidenstraße dur… [+7888 chars]",,de,'Wein'
https://www.diepresse.com/18812535/wenn-die-lust-auf-wein-schwindet,https://www.diepresse.com/18812535/wenn-die-lust-auf-wein-schwindet,0,www.diepresse.com,Wenn die Lust auf Wein schwindet [premium],Rund um die Welt sinkt der Weinabsatz. Ein Zusammenschluss aus österreichischen Winzern will dem heimischen Wein anhand der Lagenklassifizierung mehr Relevanz verleihen.,https://img.diepresse.com/public/incoming/6eqpni-1027748544/alternates/DPR_SOCIAL_MAGAZIN/1027748544,2024-09-02T08:42:36Z,,"Rund um die Welt sinkt der Weinabsatz. Ein Zusammenschluss aus österreichischen Winzern will dem heimischen Wein anhand der Lagenklassifizierung mehr Relevanz verleihen.
Es ist Weinlese-Zeit. Ernteh… [+478 chars]",,de,'Wein'
https://www.bild.de/leben-wissen/start-der-traubenlese-wie-wird-das-weinjahr-2024-66c9e92065b16246e11ad47a,https://www.bild.de/leben-wissen/start-der-traubenlese-wie-wird-das-weinjahr-2024-66c9e92065b16246e11ad47a,0,www.bild.de,*** BILDplus Inhalt *** Tipps von den Masters of Wine - Wie wird das Weinjahr 2024?,"Die Weinlese hat begonnen. Zwei Top-­Experten beschreiben ihre Erwartungen und geben Tipps, wie man das beste Geschmackserlebnis aus Wein herausholt.","https://images.bild.de/66c9e92065b16246e11ad47a/ec6d18dddb87ab0e5636269e4359d7cc,4d9ad2dd?w=1280",2024-09-02T09:40:50Z,,"Frost im späten Frühjahr, Hagel und feuchtwarmes Wetter haben mancherorts wie etwa in Sachsen die Reben gefordert. Das kann, aber muss nicht die Qualität der Ernte groß beeinträchtigen. So zeigen sic… [+659 chars]",,de,'Wein'
https://www.stern.de/panorama/wissen/kampf-gegen-schaedling--basel-setzt-erstmals-fadenwuermer-gegen-japankaefer-ein-35030788.html,https://www.stern.de/panorama/wissen/kampf-gegen-schaedling--basel-setzt-erstmals-fadenwuermer-gegen-japankaefer-ein-35030788.html,0,www.stern.de,Kampf gegen Schädling: Basel setzt erstmals Fadenwürmer gegen Japankäfer ein,Japankäfer bedrohen den Wein- und Gartenbau. Eine Schweizer Stadt an der deutschen Grenze setzt beim Kampf gegen den Schädling nun auf eine unsichtbare Waffe.,https://image.stern.de/35030790/t/Rz/v1/w1440/r1.7778/-/02--edzcgnvo5kv2axw800h600jpeg---f51337340a9d3865.jpg,2024-09-02T13:37:00Z,,"Japankäfer bedrohen den Wein- und Gartenbau. Eine Schweizer Stadt an der deutschen Grenze setzt beim Kampf gegen den Schädling nun auf eine unsichtbare Waffe.
Um die weitere Ausbreitung des Schädlin… [+2181 chars]",,de,'Wein'
